author,reply,timestamp,comments,tweet_url,parent_reply_url,in_reply_to_author,parent_reply_text,match_id,team_handle
@Markietenduivel,Heeft toch geen goede bal gehad man. Al voordat hij erin kwam was het alleen maar bal op de voet en balletje breed in de verdediging met heel soms Taylor die de bal dan naar voren bracht. Is niet te doen voor brobbey natuurlijk,2024-12-15 17:45:00+00:00,0,https://nitter.net/AFCAjax/status/1868349292110631003,https://nitter.net/Ajaxdamsconews/status/1868350401994543438#m,@Ajaxdamsconews,Brobbey moet toch meer gaan brengen in wedstrijden gewoon in het algemeen bedoel ik dit,M042_AFCAjax,@AFCAjax
@BoomBox4Real,We won against them tho,2024-12-15 17:42:00+00:00,0,https://nitter.net/AFCAjax/status/1868349292110631003,https://nitter.net/ssuubb22/status/1868350589295542361#m,@ssuubb22,"I think I showed you exactly why Ajax are in fourth place today. If it was a team like PSV, it would have been at least 7:0",M042_AFCAjax,@AFCAjax
@landlos18,2nd you mean?,2024-12-15 18:07:00+00:00,0,https://nitter.net/AFCAjax/status/1868349292110631003,https://nitter.net/ssuubb22/status/1868350589295542361#m,@ssuubb22,"I think I showed you exactly why Ajax are in fourth place today. If it was a team like PSV, it would have been at least 7:0",M042_AFCAjax,@AFCAjax
@GrintaRosa,Verhaal van de laatste 2 jaar,2024-12-15 16:33:00+00:00,1,https://nitter.net/AFCAjax/status/1868333230287732928,https://nitter.net/yannickneon/status/1868333412618293298#m,@yannickneon,"Hoe kan het nou toch dat deze 11 bij de grootse club van Nederland spelen, maar geen van allen een mannetje kunnen passeren? Dat kan toch gewoon niet.",M042_AFCAjax,@AFCAjax
@yannickneon,"Dat is waar, maar moet toch eigenlijk niet kunnen als je bij ajax speelt",2024-12-15 16:34:00+00:00,0,https://nitter.net/AFCAjax/status/1868333230287732928,https://nitter.net/yannickneon/status/1868333412618293298#m,@yannickneon,"Hoe kan het nou toch dat deze 11 bij de grootse club van Nederland spelen, maar geen van allen een mannetje kunnen passeren? Dat kan toch gewoon niet.",M042_AFCAjax,@AFCAjax
@LorenzovanLouw,Algemeneklokkenluider,2024-12-15 16:35:00+00:00,0,https://nitter.net/AFCAjax/status/1868333230287732928,https://nitter.net/Algemeneklokke1/status/1868333579895497012#m,@Algemeneklokke1,Enkel met hulp van de KNVB kan dit clubje winnen. Want de KNVB is aandeelhouder,M042_AFCAjax,@AFCAjax
@ajaxcarnicero,Maar ze waren toch ook al voor Utrecht?,2024-12-15 16:03:00+00:00,0,https://nitter.net/AFCAjax/status/1868324679716688175,https://nitter.net/jaimiefr_/status/1868324989495021989#m,@jaimiefr_,Knjb,M042_AFCAjax,@AFCAjax
@RLagrand,Rustaaag..😂😂😂,2024-12-15 18:09:00+00:00,0,https://nitter.net/AFCAjax/status/1868324679716688175,https://nitter.net/burgde2e/status/1868325135666839720#m,@burgde2e,Komen goed weg. Vandaag moeilijkheden (wederom) 100% schuld farioli. Met goede coach had je 6 punten meer gehad.,M042_AFCAjax,@AFCAjax
@Andre_Kruizinga,"Je hoeft er maar een aan te kijken en je krijgt n vrije trap tegen, zuiver doelpunt afgekeurd. En dan zijn we pas net bezig.",2024-12-15 16:02:00+00:00,0,https://nitter.net/AFCAjax/status/1868324679716688175,https://nitter.net/Jeronimus_90/status/1868325156252422411#m,@Jeronimus_90,"Worden weer lekker geholpen! Zo duidelijk 
...",M042_AFCAjax,@AFCAjax
@Vector4020,"Brobbey zijn goal werd ook op deze manier door de neus geboord, dus hou maar weer op",2024-12-15 16:03:00+00:00,0,https://nitter.net/AFCAjax/status/1868324679716688175,https://nitter.net/Jeronimus_90/status/1868325156252422411#m,@Jeronimus_90,"Worden weer lekker geholpen! Zo duidelijk 
...",M042_AFCAjax,@AFCAjax
@tmmaikadama,"Leave Kemi issue out of this, must you downgrade your country before making point on any issues?",2024-12-15 21:14:00+00:00,2,https://nitter.net/AFCAjax/status/1868324426556866567,https://nitter.net/BighomieRay/status/1868386692421554185#m,@BighomieRay,Look at what Ajax is doing for him. What has Nigeria govt done for him? Nothing yet they are bothered about what Kemi said.,M042_AFCAjax,@AFCAjax
@BighomieRay,What has she said that's not true? Tell me one from everything she said that's not true.,2024-12-15 22:37:00+00:00,0,https://nitter.net/AFCAjax/status/1868324426556866567,https://nitter.net/BighomieRay/status/1868386692421554185#m,@BighomieRay,Look at what Ajax is doing for him. What has Nigeria govt done for him? Nothing yet they are bothered about what Kemi said.,M042_AFCAjax,@AFCAjax
@Collynzo1,"If they set up a crowdfunding account the way Ajax did for fans to donate, you will still insult them for not using government money but expecting ""poor"" fans to donate",2024-12-16 06:20:00+00:00,1,https://nitter.net/AFCAjax/status/1868324426556866567,https://nitter.net/BighomieRay/status/1868386692421554185#m,@BighomieRay,Look at what Ajax is doing for him. What has Nigeria govt done for him? Nothing yet they are bothered about what Kemi said.,M042_AFCAjax,@AFCAjax
@Mrlarde30,Useless as usual,2024-12-16 13:27:00+00:00,0,https://nitter.net/AFCAjax/status/1868324426556866567,https://nitter.net/PrinceYemiMike/status/1868485577982812620#m,@PrinceYemiMike,"Ajax is standing tall for Tijani Babangida.
Where is @thenff ?",M042_AFCAjax,@AFCAjax
@magasolafarmso1,Thank God,2024-12-15 21:27:00+00:00,0,https://nitter.net/AFCAjax/status/1868324426556866567,https://nitter.net/Toadokp/status/1868407064202190958#m,@Toadokp,He is already looking better!,M042_AFCAjax,@AFCAjax
@Bentenisn,Honorable minister Abeg it’s ok. Off mic,2024-12-16 10:19:00+00:00,2,https://nitter.net/AFCAjax/status/1868321604310368701,https://nitter.net/anthonyabakporo/status/1868457834104680764#m,@anthonyabakporo,"Home is not where you are from, home is where you found care, love and peace of mind. 
Thank you Ajax for helping out my country man. Nigeria has no good medical system, reasons why her politicians fly abroad for medicals. At the moment they are looting the treasury dry !",M042_AFCAjax,@AFCAjax
@anthonyabakporo,🤣😂,2024-12-16 13:35:00+00:00,0,https://nitter.net/AFCAjax/status/1868321604310368701,https://nitter.net/anthonyabakporo/status/1868457834104680764#m,@anthonyabakporo,"Home is not where you are from, home is where you found care, love and peace of mind. 
Thank you Ajax for helping out my country man. Nigeria has no good medical system, reasons why her politicians fly abroad for medicals. At the moment they are looting the treasury dry !",M042_AFCAjax,@AFCAjax
@JIMOHAZEEZ5,"Always running the country down with any given opportunity 

Na wa for you people o",2024-12-16 19:37:00+00:00,5,https://nitter.net/AFCAjax/status/1868321604310368701,https://nitter.net/anthonyabakporo/status/1868457834104680764#m,@anthonyabakporo,"Home is not where you are from, home is where you found care, love and peace of mind. 
Thank you Ajax for helping out my country man. Nigeria has no good medical system, reasons why her politicians fly abroad for medicals. At the moment they are looting the treasury dry !",M042_AFCAjax,@AFCAjax
@malstephen,That’s how beggars speak outside their country. Do you know you can appreciate the kind gesture without putting your country down? I don’t know how it makes sense to you guys to quickly use every opportunity to put your country down. Isn’t it depressing for you guys already?,2024-12-16 08:03:00+00:00,4,https://nitter.net/AFCAjax/status/1868321604310368701,https://nitter.net/anthonyabakporo/status/1868457834104680764#m,@anthonyabakporo,"Home is not where you are from, home is where you found care, love and peace of mind. 
Thank you Ajax for helping out my country man. Nigeria has no good medical system, reasons why her politicians fly abroad for medicals. At the moment they are looting the treasury dry !",M042_AFCAjax,@AFCAjax
@anthonyabakporo,"Am not a voluntary slave who enjoys it when their leaders put them down.
You have your right to keep supporting their leadership style. I can't stop you but you will not stop me from fighting for Nigerians against politicians. They deserve to be called out since they won't change",2024-12-16 10:32:00+00:00,1,https://nitter.net/AFCAjax/status/1868321604310368701,https://nitter.net/anthonyabakporo/status/1868457834104680764#m,@anthonyabakporo,"Home is not where you are from, home is where you found care, love and peace of mind. 
Thank you Ajax for helping out my country man. Nigeria has no good medical system, reasons why her politicians fly abroad for medicals. At the moment they are looting the treasury dry !",M042_AFCAjax,@AFCAjax
