author,reply,timestamp,comments,tweet_url,parent_reply_url,in_reply_to_author,parent_reply_text,match_id,team_handle
@020_Ajax_020,"""En bedankt hé!"" Je wordt met 2 vingers in je neus kampioen en dan nog blij zijn als Ajax - Utrecht gelijk eindigt 🤦🏻‍♂️",2024-12-04 21:28:00+00:00,0,https://nitter.net/fcutrecht/status/1864412988607762577,https://nitter.net/patbeekmans/status/1864415373413511365#m,@patbeekmans,Gefeliciteerd! En bedankt hè! 👊🏻,M014_fcutrecht,@fcutrecht
@papito033_,Gefeliciteerd??? 2 punten verloren,2024-12-04 21:13:00+00:00,0,https://nitter.net/fcutrecht/status/1864412988607762577,https://nitter.net/patbeekmans/status/1864415373413511365#m,@patbeekmans,Gefeliciteerd! En bedankt hè! 👊🏻,M014_fcutrecht,@fcutrecht
@brtje,Die hebben ook ff meer kwaliteit dan deze tegenstander,2024-12-05 06:02:00+00:00,1,https://nitter.net/fcutrecht/status/1864408997383508356,https://nitter.net/MarkVerbeek6/status/1864410227744866814#m,@MarkVerbeek6,Dat is even een andere instelling dan tegen PSV.,M014_fcutrecht,@fcutrecht
@MarkVerbeek6,Dat kan doorslaggevend zijn voor het resultaat maar heeft niets te maken met of je wel of niet je best doet.,2024-12-05 19:38:00+00:00,1,https://nitter.net/fcutrecht/status/1864408997383508356,https://nitter.net/MarkVerbeek6/status/1864410227744866814#m,@MarkVerbeek6,Dat is even een andere instelling dan tegen PSV.,M014_fcutrecht,@fcutrecht
@GrintaRosa,Welke wedstrijd kijk jij? 😂,2024-12-04 19:56:00+00:00,0,https://nitter.net/fcutrecht/status/1864396394036928851,https://nitter.net/papito033_/status/1864396527499645319#m,@papito033_,"Meer druk naar voren, voetballend zijn we beter dan die neuzen",M014_fcutrecht,@fcutrecht
@NGL891,Little boy,2024-12-04 19:34:00+00:00,1,https://nitter.net/fcutrecht/status/1864392157966057848,https://nitter.net/ricolincazzato/status/1864392426380529837#m,@ricolincazzato,Ridicoulous fucking clowns🤡🤡,M014_fcutrecht,@fcutrecht
@ricolincazzato,Dutch football 🤡🤡🤡🤮🤮,2024-12-04 20:51:00+00:00,0,https://nitter.net/fcutrecht/status/1864392157966057848,https://nitter.net/ricolincazzato/status/1864392426380529837#m,@ricolincazzato,Ridicoulous fucking clowns🤡🤡,M014_fcutrecht,@fcutrecht
@ecomlieuwe,You’re not very bright to bet on matches like these are you 😂,2024-12-04 19:58:00+00:00,0,https://nitter.net/fcutrecht/status/1864392157966057848,https://nitter.net/ricolincazzato/status/1864392426380529837#m,@ricolincazzato,Ridicoulous fucking clowns🤡🤡,M014_fcutrecht,@fcutrecht
@MrFanatic030,If he doesn’t score please take him back,2024-12-04 18:28:00+00:00,2,https://nitter.net/fcutrecht/status/1864366906909544920,https://nitter.net/ZidaneIqbalTeam/status/1864367377887977849#m,@ZidaneIqbalTeam,,M014_fcutrecht,@fcutrecht
@CasperTummers,"Nee hebben net een helse rit gehad, alleen maar fille",2024-12-04 17:52:00+00:00,1,https://nitter.net/fcutrecht/status/1864366906909544920,https://nitter.net/trlstanlfc/status/1864367085112943086#m,@trlstanlfc,kunnen de bussen nog omdraaien?,M014_fcutrecht,@fcutrecht
@trlstanlfc,"zit zelf bus 12, hoorde dat 2/3 een uur over hebben gedaan",2024-12-04 17:53:00+00:00,1,https://nitter.net/fcutrecht/status/1864366906909544920,https://nitter.net/trlstanlfc/status/1864367085112943086#m,@trlstanlfc,kunnen de bussen nog omdraaien?,M014_fcutrecht,@fcutrecht
@MAlzaamili15677,كان ما جاهز اخر فترة يله جهز,2024-12-04 17:57:00+00:00,0,https://nitter.net/fcutrecht/status/1864366906909544920,https://nitter.net/za10hr/status/1864367183607796153#m,@za10hr,واخيراً تذكرتو عدكم لاعب اسمه زيدان 🙂,M014_fcutrecht,@fcutrecht
@zonjans,"Ik verwacht dat Toornstra en Iqbal allebei kort voor de verdediging zullen staan, en Aaronson de nummer 10 is. Maar alsnog, inderdaad, veel te aanvallend",2024-12-04 18:03:00+00:00,1,https://nitter.net/fcutrecht/status/1864366906909544920,https://nitter.net/Utr_Utd/status/1864368962995106271#m,@Utr_Utd,"Pfff Toornstra, Iq(kanniksmeteen)bal en Aaronson als middenveld, kan het nog aanvallender? Zou liever Fraulo, Toornstra en Aaronson hebben gezien. Min is een KKD-niveau spits. Dan maar Descotte minst erge van de 3 kwaden. Wel blij dat Horemans er eindelijk eens uit is. FORZA FCU!",M014_fcutrecht,@fcutrecht
