author,reply,timestamp,comments,tweet_url,parent_reply_url,in_reply_to_author,parent_reply_text,match_id,team_handle
@MeulM85,Hoe groot is Kanodu aangezien Mattheus 1.90m is? Op internet lees ik alleen maar 1.78m maar dat lijkt me sterk!,2025-02-23 20:22:00+00:00,1,https://nitter.net/AFCAjax/status/1893722497779962034,https://nitter.net/Vak410Noord/status/1893732719609151754#m,@Vak410Noord,Need to see Matheus on his knees on the goal line at the beginning of the second half.,M055_AFCAjax,@AFCAjax
@oom_ben,Yes please 😍,2025-02-23 18:47:00+00:00,0,https://nitter.net/AFCAjax/status/1893722497779962034,https://nitter.net/Vak410Noord/status/1893732719609151754#m,@Vak410Noord,Need to see Matheus on his knees on the goal line at the beginning of the second half.,M055_AFCAjax,@AFCAjax
@danielAFCdamsco,"Ik geef het je te doen, in een veld met voor hem Chinees sprekende spelers en scheidsrechtersteam",2025-02-23 20:39:00+00:00,0,https://nitter.net/AFCAjax/status/1893704684566712378,https://nitter.net/MarksLars/status/1893709078712529062#m,@MarksLars,"Ik heb gemoeg gezien, vanavond dat bedrag nog aftikken en de huur omzetten in koop...😁",M055_AFCAjax,@AFCAjax
@underta24611,"Portuguese leagues much better than the Dutch league 
Fact",2025-02-24 04:24:00+00:00,0,https://nitter.net/AFCAjax/status/1893704684566712378,https://nitter.net/FrankFarmerioli/status/1893720613702844903#m,@FrankFarmerioli,"Denk dat weinig mensen beseffen hoe goed hij is, omdat hij uit de Portugese competitie komt. Is echt een goede keeper, denk qua pure kwaliteit beter dan Pasveer, al is laatstgenoemde in de coaching veel verder.",M055_AFCAjax,@AFCAjax
@Lemonesis,Jup rond de 2 miljoen,2025-02-23 16:50:00+00:00,1,https://nitter.net/AFCAjax/status/1893704684566712378,https://nitter.net/RickMods/status/1893704748865388907#m,@RickMods,Is er n koopoptie?,M055_AFCAjax,@AFCAjax
@RickMods,Voor €2m gelijk doen natuurlijk,2025-02-23 16:51:00+00:00,0,https://nitter.net/AFCAjax/status/1893704684566712378,https://nitter.net/RickMods/status/1893704748865388907#m,@RickMods,Is er n koopoptie?,M055_AFCAjax,@AFCAjax
@jack_luiken,Yess,2025-02-23 16:49:00+00:00,0,https://nitter.net/AFCAjax/status/1893704684566712378,https://nitter.net/RickMods/status/1893704748865388907#m,@RickMods,Is er n koopoptie?,M055_AFCAjax,@AFCAjax
@Jorge__mv,Inacreditável,2025-02-23 18:02:00+00:00,0,https://nitter.net/AFCAjax/status/1893704684566712378,https://nitter.net/zepedro35/status/1893721001935986877#m,@zepedro35,.@Jorge__mv 😭😭😭😭,M055_AFCAjax,@AFCAjax
@XJosephus91515,Die scheidsrechters bedoel je?,2025-02-23 16:13:00+00:00,0,https://nitter.net/AFCAjax/status/1893693145243685289,https://nitter.net/TruusR1969/status/1893693565491872218#m,@TruusR1969,Toppers!,M055_AFCAjax,@AFCAjax
@koenjhms,Matheus,2025-02-23 17:37:00+00:00,0,https://nitter.net/AFCAjax/status/1893693145243685289,https://nitter.net/XJosephus91515/status/1893696430885220384#m,@XJosephus91515,Brobbey man of the match????!!!!!!!!!!,M055_AFCAjax,@AFCAjax
@ThisYouLad,Wat leuk dat jij het Ajax account volgt! Welkom Ajacied🫶🏼,2025-02-23 22:21:00+00:00,2,https://nitter.net/AFCAjax/status/1893693145243685289,https://nitter.net/XJosephus91515/status/1893697019832647838#m,@XJosephus91515,You mean the referee of course,M055_AFCAjax,@AFCAjax
@XJosephus91515,Dank je wel! Ik ben nu gelijk Ajax Fan,2025-02-24 10:36:00+00:00,0,https://nitter.net/AFCAjax/status/1893693145243685289,https://nitter.net/XJosephus91515/status/1893697019832647838#m,@XJosephus91515,You mean the referee of course,M055_AFCAjax,@AFCAjax
@koenjhms,Feyenoord-brilletje even afzetten,2025-02-23 17:38:00+00:00,0,https://nitter.net/AFCAjax/status/1893693145243685289,https://nitter.net/XJosephus91515/status/1893697019832647838#m,@XJosephus91515,You mean the referee of course,M055_AFCAjax,@AFCAjax
