author,reply,timestamp,comments,tweet_url,parent_reply_url,in_reply_to_author,parent_reply_text,match_id,team_handle
@Bart92vh,Ja ik ben er nu wel klaar mee 16M weggegooid geld zerrouki en Ueda,2024-08-25 14:44:00+00:00,0,https://nitter.net/Feyenoord/status/1827715187543261466,https://nitter.net/1908FeyenoordR/status/1827715452468138488#m,@1908FeyenoordR,Zerrouki geschorst. Dat is het enige positieve,M006_Feyenoord,@Feyenoord
@Laputaconjo,Hahaha en over Zerrouki zeggen dat we mensen zijn en allemaal fouten maken,2024-08-25 14:44:00+00:00,0,https://nitter.net/Feyenoord/status/1827715187543261466,https://nitter.net/KoenFRFC/status/1827715948973031878#m,@KoenFRFC,Heb alweer zin in de insta-story van Brian Priske! Learned a lot.. Trust the proces! All eyes on the Klassieker!!🔥🔥,M006_Feyenoord,@Feyenoord
@419helpdesk,#Priskein,2024-08-25 14:48:00+00:00,1,https://nitter.net/Feyenoord/status/1827715187543261466,https://nitter.net/lader24/status/1827715229373091963#m,@lader24,#priskeout,M006_Feyenoord,@Feyenoord
@lader24,Jij gaat op lijst bro,2024-08-25 14:49:00+00:00,0,https://nitter.net/Feyenoord/status/1827715187543261466,https://nitter.net/lader24/status/1827715229373091963#m,@lader24,#priskeout,M006_Feyenoord,@Feyenoord
@user010013fey,Daar moet je nog minimaal 6 miljoen bij geven zelfde als ueda,2024-08-25 14:35:00+00:00,0,https://nitter.net/Feyenoord/status/1827715187543261466,https://nitter.net/Lucasrr72/status/1827715813375393888#m,@Lucasrr72,Zerrouki mag wel weg al is het gratis die gast kan echt totaal niet voetballen,M006_Feyenoord,@Feyenoord
@TheDaryl1908,"Kan niet. Ueda mist kansen, maar Zerrouki bezorgt je directe tegengoals",2024-08-25 14:30:00+00:00,1,https://nitter.net/Feyenoord/status/1827713430985544043,https://nitter.net/TheDaryl1908/status/1827714083166298157#m,@TheDaryl1908,Ueda is net zo schandalig als Zerrouki,M006_Feyenoord,@Feyenoord
@AggieRobben06,Geel gehad,2024-08-25 14:08:00+00:00,1,https://nitter.net/Feyenoord/status/1827709046603862365,https://nitter.net/Rewardsuwu/status/1827709258378657976#m,@Rewardsuwu,maar geen kaart?????,M006_Feyenoord,@Feyenoord
@Rewardsuwu,"Nee dus, want stond al op geel, dan had ie er af gemoeten?",2024-08-25 14:09:00+00:00,2,https://nitter.net/Feyenoord/status/1827709046603862365,https://nitter.net/Rewardsuwu/status/1827709258378657976#m,@Rewardsuwu,maar geen kaart?????,M006_Feyenoord,@Feyenoord
@NiamatDawood,zondebok,2024-08-25 13:40:00+00:00,1,https://nitter.net/Feyenoord/status/1827702289944965347,https://nitter.net/jozsefkiprich1/status/1827702352465314193#m,@jozsefkiprich1,Die Zerrouki had eraf gemoeten,M006_Feyenoord,@Feyenoord
@jozsefkiprich1,Terechte zondebok,2024-08-25 13:40:00+00:00,0,https://nitter.net/Feyenoord/status/1827702289944965347,https://nitter.net/jozsefkiprich1/status/1827702352465314193#m,@jozsefkiprich1,Die Zerrouki had eraf gemoeten,M006_Feyenoord,@Feyenoord
@PaulMeesters,Die zerrouki is slecht he,2024-08-25 13:40:00+00:00,0,https://nitter.net/Feyenoord/status/1827702289944965347,https://nitter.net/jozsefkiprich1/status/1827702352465314193#m,@jozsefkiprich1,Die Zerrouki had eraf gemoeten,M006_Feyenoord,@Feyenoord
@BartvdMeer,Scoort straks de winnende,2024-08-25 13:46:00+00:00,1,https://nitter.net/Feyenoord/status/1827702289944965347,https://nitter.net/JeremyS_010/status/1827702915097661503#m,@JeremyS_010,Flikker Zerrouki er lekker uit!,M006_Feyenoord,@Feyenoord
@JeremyS_010,Ik betwijfel of we überhaupt een gelijkmaker gaan scoren Bart… 😂,2024-08-25 13:47:00+00:00,0,https://nitter.net/Feyenoord/status/1827702289944965347,https://nitter.net/JeremyS_010/status/1827702915097661503#m,@JeremyS_010,Flikker Zerrouki er lekker uit!,M006_Feyenoord,@Feyenoord
@Kempie010,Echt hè maar juist die dwaas laat die staan.. dikke stront tegen een helling 🤮,2024-08-25 13:44:00+00:00,0,https://nitter.net/Feyenoord/status/1827702289944965347,https://nitter.net/JeremyS_010/status/1827702915097661503#m,@JeremyS_010,Flikker Zerrouki er lekker uit!,M006_Feyenoord,@Feyenoord
@mikemeeusen,"Had de eerste helft al gezegd, we spelen straks met 10 en ja, helaas gelijk",2024-08-25 13:53:00+00:00,0,https://nitter.net/Feyenoord/status/1827702289944965347,https://nitter.net/JeremyS_010/status/1827702915097661503#m,@JeremyS_010,Flikker Zerrouki er lekker uit!,M006_Feyenoord,@Feyenoord
@maartenespresso,"Als je dan ook nog het aspect creativiteit meeneemt (wat Zechiël mijns inziens meer heeft dan Zerrouki), was een wissel van Zerrouki ook logischer geweest.",2024-08-25 13:45:00+00:00,0,https://nitter.net/Feyenoord/status/1827702289944965347,https://nitter.net/maartenespresso/status/1827703553105838245#m,@maartenespresso,"Zerrouki laat toch wederom een zeer bedroevend niveau zien. 

Met al geel op zak en een minimaal gelijkwaardig spelende Zechiël was een wissel van Zerrouki ipv Zechiël ook veel logischer en verstandig geweest.",M006_Feyenoord,@Feyenoord
