author,reply,timestamp,comments,tweet_url,parent_reply_url,in_reply_to_author,parent_reply_text,match_id,team_handle
@Michael__NL,Snap ik… PSV loopt nu weer uit op Sparta 😁👍🏻,2024-08-25 15:19:00+00:00,0,https://nitter.net/SpartaRotterdam/status/1827714609710797117,https://nitter.net/ajvanderh/status/1827716288191598978#m,@ajvanderh,Bedankt namens PSV 😀💯🙌🏻,M006_SpartaRotterdam,@SpartaRotterdam
@vinotinto11exp,Is er nog iets bekend over de blessure van Teo Quintero?,2024-08-25 11:58:00+00:00,0,https://nitter.net/SpartaRotterdam/status/1827667831229432300,https://nitter.net/SpartaRotterdam/status/1827667831229432300#m,@SpartaRotterdam,Quintero ontbreekt met een blessure.,M006_SpartaRotterdam,@SpartaRotterdam
@Michael__NL,En dat bij wedstrijd 3… de spoeling verdedigers wordt wel dun. Wat als Meissen of Eerdhuijzen uitvallen?,2024-08-25 11:31:00+00:00,1,https://nitter.net/SpartaRotterdam/status/1827667831229432300,https://nitter.net/SpartaRotterdam/status/1827667831229432300#m,@SpartaRotterdam,Quintero ontbreekt met een blessure.,M006_SpartaRotterdam,@SpartaRotterdam
@Spartan_1888,"En dus geen centrale verdediger meer op de bank. Nijkamp, let je op!",2024-08-25 12:08:00+00:00,1,https://nitter.net/SpartaRotterdam/status/1827667831229432300,https://nitter.net/SpartaRotterdam/status/1827667831229432300#m,@SpartaRotterdam,Quintero ontbreekt met een blessure.,M006_SpartaRotterdam,@SpartaRotterdam
@VoetbalbronNL,Is Reitmaier ook geblesseerd? Ik zie dat hij afwezig is.,2024-08-25 12:06:00+00:00,0,https://nitter.net/SpartaRotterdam/status/1827667831229432300,https://nitter.net/SpartaRotterdam/status/1827667831229432300#m,@SpartaRotterdam,Quintero ontbreekt met een blessure.,M006_SpartaRotterdam,@SpartaRotterdam
@RVDV040,Is de blessure van lange of korte aard?,2024-09-05 07:53:00+00:00,0,https://nitter.net/SpartaRotterdam/status/1827667831229432300,https://nitter.net/SpartaRotterdam/status/1827667831229432300#m,@SpartaRotterdam,Quintero ontbreekt met een blessure.,M006_SpartaRotterdam,@SpartaRotterdam
@SpartaRotterdam,Quintero ontbreekt met een blessure.,2024-08-25 11:22:00+00:00,6,https://nitter.net/SpartaRotterdam/status/1827667831229432300,https://nitter.net/Michael__NL/status/1827670189112012969#m,@Michael__NL,En dat bij wedstrijd 3… de spoeling verdedigers wordt wel dun. Wat als Meissen of Eerdhuijzen uitvallen?,M006_SpartaRotterdam,@SpartaRotterdam
@jeffreyvanas,Er moet echt nog een CV bij,2024-08-25 11:35:00+00:00,0,https://nitter.net/SpartaRotterdam/status/1827667831229432300,https://nitter.net/Michael__NL/status/1827670189112012969#m,@Michael__NL,En dat bij wedstrijd 3… de spoeling verdedigers wordt wel dun. Wat als Meissen of Eerdhuijzen uitvallen?,M006_SpartaRotterdam,@SpartaRotterdam
@bringDickback,Feyenoorder? Ik wil wel overnemen,2024-08-25 10:16:00+00:00,0,https://nitter.net/SpartaRotterdam/status/1827649753833734263,https://nitter.net/AbdeR00792962/status/1827650784319656312#m,@AbdeR00792962,Mn maat is ziek. Heb nog kaart (vak 21) over. Wie?,M006_SpartaRotterdam,@SpartaRotterdam
@Thijs010,"Niet te snel oordelen. Speelde zeker goed, kreeg ze ook panklaar voorgezet. Maar verdediging RKAV was een gatenkaas. Veel snelheid, beperkte techniek (nog). Maar one to watch!",2024-08-24 19:50:00+00:00,0,https://nitter.net/SpartaRotterdam/status/1827385510261608580,https://nitter.net/j_jaisy/status/1827424445192937800#m,@j_jaisy,Snel door naar het eerste. En contract verbetering. Zo iets komt niet snel nog eens voorbij.,M006_SpartaRotterdam,@SpartaRotterdam
