author,reply,timestamp,comments,tweet_url,parent_reply_url,in_reply_to_author,parent_reply_text,match_id,team_handle
@xo253123,Thx man,2025-03-16 19:33:00+00:00,0,https://nitter.net/AZAlkmaar/status/1901331587473584413,https://nitter.net/santiag010_/status/1901338234673623542#m,@santiag010_,#JeSuisAZ #againstinjustice,M071_AZAlkmaar,@AZAlkmaar
@Glennmahh_,Aired.,2025-03-16 18:36:00+00:00,0,https://nitter.net/AZAlkmaar/status/1901331587473584413,https://nitter.net/santiag010_/status/1901338234673623542#m,@santiag010_,#JeSuisAZ #againstinjustice,M071_AZAlkmaar,@AZAlkmaar
@patriotbrewskie,Damn,2025-03-16 20:21:00+00:00,0,https://nitter.net/AZAlkmaar/status/1901331587473584413,https://nitter.net/santiag010_/status/1901338234673623542#m,@santiag010_,#JeSuisAZ #againstinjustice,M071_AZAlkmaar,@AZAlkmaar
@fietsketting010,Maak ze gek,2025-03-20 12:30:00+00:00,0,https://nitter.net/AZAlkmaar/status/1901331587473584413,https://nitter.net/yukinarisuga26/status/1901331893213151263#m,@yukinarisuga26,Hoe hard kan je genaaid worden. Niet meer normaal dit,M071_AZAlkmaar,@AZAlkmaar
@Br0bbeyBrian,Anders zouden ze toch vandaag winnen?,2025-03-16 20:14:00+00:00,0,https://nitter.net/AZAlkmaar/status/1901331587473584413,https://nitter.net/Jack42018508/status/1901335380944707896#m,@Jack42018508,Zeer duidelijk dat ajax kampioen moet worden. Alles wordt uit de kast gehaald om dat te voltooien,M071_AZAlkmaar,@AZAlkmaar
@xo253123,"Volgens mij was Ajax juist gefrustreerd, maar gelukkig kwam het medicijn van de scheids",2025-03-16 19:32:00+00:00,0,https://nitter.net/AZAlkmaar/status/1901331587473584413,https://nitter.net/jahoor0/status/1901337744745320675#m,@jahoor0,"Komen jullie goed weg, kan goes niet beter een psychiater opzoeken zwaar gefrustreerd en agressief.",M071_AZAlkmaar,@AZAlkmaar
@pedepe63,Nee,2025-03-16 17:57:00+00:00,0,https://nitter.net/AZAlkmaar/status/1901330388036845778,https://nitter.net/robertlakeman2/status/1901331469147971976#m,@robertlakeman2,"Weer een blunder  van Owuso ,tijd om Zoetebier erin te zetten,",M071_AZAlkmaar,@AZAlkmaar
@brendafrederiks,👌,2025-03-16 17:14:00+00:00,0,https://nitter.net/AZAlkmaar/status/1901320674230092112,https://nitter.net/JScheurbuijck/status/1901320876492001714#m,@JScheurbuijck,🥰,M071_AZAlkmaar,@AZAlkmaar
@tschol2000,Zal het niet gewoon 4-3-3 met Buurmeester hangend op links of rechts worden?,2025-03-16 14:52:00+00:00,0,https://nitter.net/AZAlkmaar/status/1901279802818167268,https://nitter.net/VurigeVlaar/status/1901280406650982826#m,@VurigeVlaar,"4-4-2, interessant. Hopen dat we goed omspringen met de kansen",M071_AZAlkmaar,@AZAlkmaar
@Spy_Heiloo,Ok,2025-03-16 14:49:00+00:00,0,https://nitter.net/AZAlkmaar/status/1901279802818167268,https://nitter.net/xo253123/status/1901282853620519026#m,@xo253123,"Dus Bouziane speelde in Engeland niet, speelde bij Jong AZ niet, en nu weer niet, wat zal die jongen lekker uitgerust zijn...",M071_AZAlkmaar,@AZAlkmaar
@nielsuitNH,This you?,2025-03-15 16:09:00+00:00,1,https://nitter.net/AZAlkmaar/status/1900940053548830858,https://nitter.net/Topdob11/status/1900940425378021857#m,@Topdob11,"Onthoud ze maar goed. 
Gaat niet meer gebeuren.",M071_AZAlkmaar,@AZAlkmaar
@Topdob11,"Ja joh, heb er geen reet verstand van 😉",2025-03-15 16:14:00+00:00,1,https://nitter.net/AZAlkmaar/status/1900940053548830858,https://nitter.net/Topdob11/status/1900940425378021857#m,@Topdob11,"Onthoud ze maar goed. 
Gaat niet meer gebeuren.",M071_AZAlkmaar,@AZAlkmaar
