author,reply,timestamp,comments,tweet_url,parent_reply_url,in_reply_to_author,parent_reply_text,match_id,team_handle
@Peteradam57,Wat een dramatisch voetbal! Opbouwen van achteruit kun je wel vergeten met Sutalo en Baas in deze vorm 🤔doe nou verdomme eens een lange bal !! Ik ben t laatste kwartier afgehaakt!!,2024-12-04 21:03:00+00:00,0,https://nitter.net/AFCAjax/status/1864412818507751637,https://nitter.net/byAjacied/status/1864413271203156061#m,@byAjacied,‘In Amsterdam’ alsof we uit spelen. Zo werd er trouwens ook weer gespeeld.,M014_AFCAjax,@AFCAjax
@PatrickG1976,"Dan zou het zondag in Alkmaar goed moeten gaan😅
Maar daar heb ik een hard hoofd in😬",2024-12-05 08:32:00+00:00,0,https://nitter.net/AFCAjax/status/1864412818507751637,https://nitter.net/byAjacied/status/1864413271203156061#m,@byAjacied,‘In Amsterdam’ alsof we uit spelen. Zo werd er trouwens ook weer gespeeld.,M014_AFCAjax,@AFCAjax
@SteurdeLeur,The fuck u talkin about u prob dont even watch the games. He’s a key player,2024-12-04 21:27:00+00:00,0,https://nitter.net/AFCAjax/status/1864412818507751637,https://nitter.net/VegimHasani/status/1864413138176671835#m,@VegimHasani,When are you going to play Ramaj instead of this goalkeeper that needs to retire tonight? Disgraceful performance,M014_AFCAjax,@AFCAjax
@juh_oen,"Sinds Berghuis weer terug bij de selectie is, is ook het niveau van vorig jaar weer terug.",2024-12-04 21:06:00+00:00,0,https://nitter.net/AFCAjax/status/1864412818507751637,https://nitter.net/MSTILTING/status/1864413217079935413#m,@MSTILTING,Geen idee wat er sinds Twente-uit aan de hand is. (Rest-)verdediging lijkt op het niveau onder Van ‘t Schip.,M014_AFCAjax,@AFCAjax
@Chirensnel,Het ging fout toen Godts geblesseerd raakte. Godts is een handenbinder voor de tegenstander.,2024-12-05 00:36:00+00:00,0,https://nitter.net/AFCAjax/status/1864412818507751637,https://nitter.net/Kev2000_NL/status/1864415021079400875#m,@Kev2000_NL,Deze selectie komt ernstig kwaliteit tekort. Zoveel topwedstrijden achter elkaar spelen en dan winnen is onmogelijk. Ook weer uit bij AZ aankomende zondag. Er moet echt wat bij in de aankomende transferperiode...,M014_AFCAjax,@AFCAjax
@G_wealthyun,Sigh 😞 it’s a shame,2024-12-04 20:49:00+00:00,0,https://nitter.net/AFCAjax/status/1864408891640983594,https://nitter.net/Sasa95231845/status/1864409666262061455#m,@Sasa95231845,"Man i miss old Ajax , the one that didn't SUCK like this ...fuck ..they used to win these games with easy at home and now they are lucky if they play tie and don't lose ...how pathetic ...these players have no pride in wearing this jersy , nothing ...bunch of pathetic kids",M014_AFCAjax,@AFCAjax
@burgde2e,Dat dacht ik wel. Dit Utrecht is matig en bij 0-1 vreesde ik want ze wilden bus parkeren. Nu opletten en gewoon afmaken.,2024-12-04 19:53:00+00:00,0,https://nitter.net/AFCAjax/status/1864396597972619766,https://nitter.net/Mattvdw23/status/1864397010457002306#m,@Mattvdw23,Nu doorpakken deze moeten we kunnen winnen!,M014_AFCAjax,@AFCAjax
@wicherhoek,Eigen jeugd jongen ;),2024-12-04 19:17:00+00:00,0,https://nitter.net/AFCAjax/status/1864379595853582604,https://nitter.net/HjellP/status/1864382656625901666#m,@HjellP,Wie?,M014_AFCAjax,@AFCAjax
@KKladik,🤷🤷,2024-12-04 18:12:00+00:00,0,https://nitter.net/AFCAjax/status/1864365921239752789,https://nitter.net/ps_redux/status/1864366611542552972#m,@ps_redux,Klaassen bank?!?,M014_AFCAjax,@AFCAjax
@KKladik,🤷,2024-12-04 18:13:00+00:00,0,https://nitter.net/AFCAjax/status/1864365921239752789,https://nitter.net/greetvanrijn/status/1864369561409094118#m,@greetvanrijn,Waarom geen Klaassen???? B,M014_AFCAjax,@AFCAjax
@burgde2e,Idd als je die opstelling ziet. Poeh das echt weinig kwaliteit ook bijna geen goals.,2024-12-04 18:32:00+00:00,0,https://nitter.net/AFCAjax/status/1864365921239752789,https://nitter.net/RobbinRams/status/1864371008116785264#m,@RobbinRams,Utrecht speelt niet met sterkste opstelling🤣,M014_AFCAjax,@AFCAjax
